bill_type,bill_id,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,house_probabilities,house_predictions
H.R. ,388,Securities and Exchange Commission Real Estate Leasing Authority Revocation Act," <p> <strong>Securities and Exchange Commission Real Estate Leasing Authority Revocation Act </strong></p> <p>This bill revokes the authority of the Securities and Exchange Commission (SEC) to lease general purpose office space and instead provides for the General Services Administration to lease such space for the SEC. The bill's provisions do not affect those leases entered into by the SEC before this bill's enactment.</p> <p>The Government Accountability Office must (1) complete a review under which it shall update a 2016 report with respect to independent leasing authorities, and (2) report to Congress on the review.</p>",0,D,DC,0,0,0,0,1,Government Operations and Politics,"House - Transportation and Infrastructure | Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/house-bill/388,1.39%,0
H.R. ,387,District of Columbia Prosecutor Home Rule Act," <p><b>District of Columbia Prosecutor Home Rule Act</b></p> <p>This bill shifts the responsibility for prosecuting violations of the laws, ordinances, and regulations of the District of Columbia (DC) to a local prosecutor's office. Currently, the responsibility for prosecuting such violations is shared between DC and the federal government.</p>",0,D,DC,0,0,0,0,1,"Criminal investigation, prosecution, interrogation",House - Oversight and Accountability,https://www.congress.gov/bill/118th-congress/house-bill/387,92.87%,1
H.R. ,386,Mount Rushmore Protection Act," <p><b>Mount Rushmore Protection Act</b></p> <p>This bill prohibits the use of any federal funds to alter, change, destroy, or remove any name, face, or other feature on the Mount Rushmore National Memorial in South Dakota and designates Mount Rushmore.</p>",0,R,SD,18,0,18,0,1,South Dakota,House - Natural Resources,https://www.congress.gov/bill/118th-congress/house-bill/386,0.76%,0
H.R. ,385,No User Fees for Gun Owners Act," <p><strong>No User Fees for Gun Owners Act</strong></p> <p>This bill prohibits a state or local government from imposing any insurance requirement, tax, user fee, or similar charge as a condition of the manufacture importation, acquisition, transfer, or continued ownership of a firearm or ammunition, with the exception of a proportionate sales tax. </p> <p>The bill imposes the same prohibition under the Internal Revenue Code for firearms, pistols, or revolvers, but allows for the assessment of a proportionate sales tax.</p>",0,R,TX,32,0,32,0,1,Taxation,"House - Ways and Means, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/385,0.25%,0
H.R. ,384,Protecting Life from Chemical Abortions Act,,0,R,OK,34,0,34,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/384,0.39%,0
H.R. ,383,"To nullify the modifications made by the Food and Drug Administration in January 2023 to the risk evaluation and mitigation strategy for the abortion pill mifepristone, and for other purposes.",,0,R,TN,25,0,25,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/383,0.26%,0
H.R. ,382,Pandemic is Over Act," <p><b>Pandemic is Over Act</b></p> <p>This bill terminates the COVID-19 public health emergency that was declared on January 31, 2020, on the date of the bill's enactment.</p>",0,R,KY,44,0,44,0,1,Health,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/house-bill/382,11.49%,0
H.R. ,381,PISTOL Act, <p><strong>Protecting Individual Sovereignty Through Our Laws Act or the PISTOL Act</strong></p> <p>This bill modifies the definition of <em>rifle</em> for purposes of the National Firearms Act to exclude from such definition a pistol equipped with a rear brace or rear attachment designed to assist the shooter in controlling the pistol. The bill also directs the Department of Justice to amend applicable regulations governing pistols to provide that the presence or absence of rear mounted braces or attachments that can assist a user in controlling the pistol shall not cause a firearm to be considered a pistol.</p>,0,R,VA,12,0,12,0,1,Taxation,"House - Ways and Means, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/381,0.35%,0
H.R. ,380,Federal Student Loan Integrity Act,,0,R,VA,4,0,4,0,1,Education,House - Education and the Workforce,https://www.congress.gov/bill/118th-congress/house-bill/380,0.56%,0
H.R. ,379,Vieques Recovery and Redevelopment Act of 2023," <p><b>Vieques Recovery and Redevelopment Act of 2023</b></p> <p>This bill provides a framework to compensate certain residents of the island of Vieques, Puerto Rico, for the use of such island for military readiness. The bill sets forth provisions regarding award amounts for individuals and for claims by the municipality of Vieques.</p> <p>An individual claimant shall be awarded monetary compensation if the claimant contracted a chronic, life threatening, or physical or mental disease or illness, during or after the government used the island for military readiness.</p>",0,R,PR,0,0,0,0,1,Government Operations and Politics,"House - Natural Resources, Judiciary",https://www.congress.gov/bill/118th-congress/house-bill/379,0.74%,0
H.R. ,378,To designate all of Puerto Rico as an opportunity zone.," <p>This bill removes conditions on the designation of Puerto Rico as a qualified opportunity zone. In general, a <i>qualified opportunity zone</i> is an economically-distressed community where new investment may be eligible for preferential tax treatment.</p>",0,R,PR,0,0,0,0,1,Capital gains tax,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/378,0.73%,0
H.R. ,377,Puerto Rico Insurance Excise Tax Exemption Act of 2023," <p><b>Puerto Rico Insurance Excise Tax Exemption Act of 2023</b></p> <p>This bill exempts from the foreign insurer excise tax certain insurance policies, indemnity bonds, annuity contracts, or reinsurance policies issued by partnerships or corporations created or organized under the laws of a U.S. territory or possession. The exemption applies unless any of the covered hazards, risks, losses, or liabilities are also covered by a reinsurance policy issued by a foreign insurer or reinsurer other than the partnership or corporation.</p>",0,R,PR,0,0,0,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/377,0.73%,0
H.R. ,376,"Puerto Rico Film, Television, and Theatre Production Act of 2023"," <p><strong>Puerto Rico Film, Television, and Theatre Production Act of 2023</strong></p> <p>This bill extends the expensing provisions for film, television, and theater productions to productions in Puerto Rico. (Expensing permits the write-off of property costs in the current taxable year rather than amortizing such costs over a period of years.)</p>",0,R,PR,0,0,0,0,1,Taxation,House - Ways and Means,https://www.congress.gov/bill/118th-congress/house-bill/376,0.73%,0
H.R. ,375,Puerto Rico Air Cargo Industry Empowerment Act," <p><strong>Puerto Rico Air Cargo Industry Empowerment Act</strong></p> <p>This bill modifies foreign civil aircraft regulation with respect to air cargo in Puerto Rico. Current law prohibits foreign civil aircraft from exchanging cargo in the United States unless the aircraft is specifically authorized to do so or the exchange occurs in Alaska. This bill applies air cargo regulation to Puerto Rico in the same way that it applies to Alaska. Thus, the bill allows foreign civil aircraft to stop in Puerto Rico and exchange cargo with other air carriers.</p>",0,R,PR,0,0,0,0,1,Transportation and Public Works,House - Transportation and Infrastructure,https://www.congress.gov/bill/118th-congress/house-bill/375,0.73%,0
H.R. ,374,Abolish the ATF Act,,0,R,FL,7,0,7,0,1,Crime and Law Enforcement,House - Judiciary,https://www.congress.gov/bill/118th-congress/house-bill/374,0.30%,0
H.R. ,373,"To direct the Federal Trade Commission to revise the regulations regarding the ""do-not-call"" registry to prohibit politically-oriented recorded message telephone calls to telephone numbers listed on that registry.",,1,R,NC,0,0,0,0,1,,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/373,0.23%,0
H.R. ,372,Protecting Life and Taxpayers Act of 2023," <p><strong>Protecting Life and Taxpayers Act of 2023</strong></p> <p>This bill requires federally funded entities to certify that they will not, subject to certain exceptions, perform abortions or provide funding to other entities that perform abortions.</p> <p>The bill provides exceptions for abortions (1) in cases of rape or incest; or (2) when the life of the woman is in danger due to a physical disorder, injury, or illness.</p>",0,R,MN,42,0,42,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/372,0.27%,0
H.R. ,371,Defund Planned Parenthood Act of 2023," <p><b>Defund Planned Parenthood Act of </b><b>2023</b></p> <p>This bill restricts federal funding for Planned Parenthood Federation of America Inc. or any of its affiliates or clinics for one year.</p> <p>Specifically, it prohibits funding those entities unless they certify that the affiliates and clinics will not perform, and will not provide funds to entities that perform, abortions during that year. If the certification requirement is not met, the Department of Health and Human Services and the Department of Agriculture must recoup any federal assistance received by those entities.</p> <p>However, the bill's funding restriction does not apply to abortions performed in cases of rape or incest or when necessary to resolve a physical condition that endangers a woman's life.</p> <p>The bill also provides additional funding for community health centers for the one-year period. These funds are subject to the same abortion-related restrictions and exceptions.</p>",0,R,MN,65,0,65,0,1,Health,House - Energy and Commerce,https://www.congress.gov/bill/118th-congress/house-bill/371,0.24%,0
