bill_id,URL,Congress,Title
"H.R. 1239",https://www.congress.gov/bill/118th-congress/house-bill/1239,"118th Congress (2023-2024)","To designate the area between the intersections of 16th Street Northwest and Fuller Street Northwest and 16th Street Northwest and Euclid Street Northwest in Washington, District of Columbia, as ""Oswaldo Payá Way""."
"H.R. 1238",https://www.congress.gov/bill/118th-congress/house-bill/1238,"118th Congress (2023-2024)","Decreasing Emergency Railroad Accident Instances Locally Act"
"H.R. 1237",https://www.congress.gov/bill/118th-congress/house-bill/1237,"118th Congress (2023-2024)","Sarah Keys Evans Congressional Gold Medal Act"
"H.R. 1236",https://www.congress.gov/bill/118th-congress/house-bill/1236,"118th Congress (2023-2024)","Protect the West Act of 2023"
"H.R. 1235",https://www.congress.gov/bill/118th-congress/house-bill/1235,"118th Congress (2023-2024)","Federal Firefighter Pay Equity Act"
"H.R. 1234",https://www.congress.gov/bill/118th-congress/house-bill/1234,"118th Congress (2023-2024)","Can’t Cancel Your Own Debt Act of 2023"
"H.R. 1233",https://www.congress.gov/bill/118th-congress/house-bill/1233,"118th Congress (2023-2024)","Cash Refunds for Flight Cancellations Act of 2023"
"H.R. 1232",https://www.congress.gov/bill/118th-congress/house-bill/1232,"118th Congress (2023-2024)","Fort Pillow National Battlefield Park Study Act"
"H.R. 1231",https://www.congress.gov/bill/118th-congress/house-bill/1231,"118th Congress (2023-2024)","SAFE TECH Act"
"H.R. 1230",https://www.congress.gov/bill/118th-congress/house-bill/1230,"118th Congress (2023-2024)","Food Deserts Act"
"H.R. 1229",https://www.congress.gov/bill/118th-congress/house-bill/1229,"118th Congress (2023-2024)","Stop CRT Act"
"H.R. 1228",https://www.congress.gov/bill/118th-congress/house-bill/1228,"118th Congress (2023-2024)","To prohibit the United States Armed Forces from promoting anti-American and racist theories."
"H.R. 1227",https://www.congress.gov/bill/118th-congress/house-bill/1227,"118th Congress (2023-2024)","CADETS Act"
"H.R. 1226",https://www.congress.gov/bill/118th-congress/house-bill/1226,"118th Congress (2023-2024)","Wounded Warrior Access Act"
"H.R. 1225",https://www.congress.gov/bill/118th-congress/house-bill/1225,"118th Congress (2023-2024)","Stop Funding JROTC at CCP-Owned Schools Act"
"H.R. 1224",https://www.congress.gov/bill/118th-congress/house-bill/1224,"118th Congress (2023-2024)","INFO for Reproductive Care Act of 2023"
"H.R. 1223",https://www.congress.gov/bill/118th-congress/house-bill/1223,"118th Congress (2023-2024)","DIRECT Act"
"H.R. 1222",https://www.congress.gov/bill/118th-congress/house-bill/1222,"118th Congress (2023-2024)","To award a Congressional Gold Medal collectively to the Buffalo Soldier regiments, authorized by Congress in 1866 to serve in the United States Armed Forces, in recognition of their superior, dedicated, and vital service to our Nation."
"H.R. 1221",https://www.congress.gov/bill/118th-congress/house-bill/1221,"118th Congress (2023-2024)","Buffalo Tract Protection Act"
"H.R. 1220",https://www.congress.gov/bill/118th-congress/house-bill/1220,"118th Congress (2023-2024)","Bank Privacy Reform Act"
"H.R. 1219",https://www.congress.gov/bill/118th-congress/house-bill/1219,"118th Congress (2023-2024)","Food and Agriculture Industry Cybersecurity Support Act"
"H.R. 1218",https://www.congress.gov/bill/118th-congress/house-bill/1218,"118th Congress (2023-2024)","Expediting Israeli Aerial Refueling Act of 2023"
"H.R. 1217",https://www.congress.gov/bill/118th-congress/house-bill/1217,"118th Congress (2023-2024)","DRILL Now Act"
"H.R. 1216",https://www.congress.gov/bill/118th-congress/house-bill/1216,"118th Congress (2023-2024)","Know Before You Owe Federal Student Loan Act of 2023"
"H.R. 1215",https://www.congress.gov/bill/118th-congress/house-bill/1215,"118th Congress (2023-2024)","Healthcare Worker Retention Act"
"H.R. 1214",https://www.congress.gov/bill/118th-congress/house-bill/1214,"118th Congress (2023-2024)","To amend the Higher Education Act of 1965 to make technical improvements to the Net Price Calculator system so that prospective students may have a more accurate understanding of the true cost of college."
"H.R. 1213",https://www.congress.gov/bill/118th-congress/house-bill/1213,"118th Congress (2023-2024)","RESCUE Whales Act of 2023"
"H.R. 1212",https://www.congress.gov/bill/118th-congress/house-bill/1212,"118th Congress (2023-2024)","Death Penalty for Dealing Fentanyl Act of 2023"
"H.R. 1211",https://www.congress.gov/bill/118th-congress/house-bill/1211,"118th Congress (2023-2024)","Student Loan Accountability Act"
"H.R. 1210",https://www.congress.gov/bill/118th-congress/house-bill/1210,"118th Congress (2023-2024)","Stop Fentanyl Border Crossings Act"
"H.R. 1209",https://www.congress.gov/bill/118th-congress/house-bill/1209,"118th Congress (2023-2024)","FOCA Act"
"H.R. 1208",https://www.congress.gov/bill/118th-congress/house-bill/1208,"118th Congress (2023-2024)","To amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian Tribes, and for other purposes."
"H.R. 1207",https://www.congress.gov/bill/118th-congress/house-bill/1207,"118th Congress (2023-2024)","Diversity Advancements in Accelerated Programs Act"
"H.R. 1206",https://www.congress.gov/bill/118th-congress/house-bill/1206,"118th Congress (2023-2024)","To establish the Federal Agency Sunset Commission."
"H.R. 1205",https://www.congress.gov/bill/118th-congress/house-bill/1205,"118th Congress (2023-2024)","Bureau of Land Management Mineral Spacing Act"
"H.R. 1204",https://www.congress.gov/bill/118th-congress/house-bill/1204,"118th Congress (2023-2024)","Protect Access to Justice for Veterans Act"
"H.R. 1203",https://www.congress.gov/bill/118th-congress/house-bill/1203,"118th Congress (2023-2024)","Criminal Alien Deportation Enforcement Act of 2023"
"H.R. 1202",https://www.congress.gov/bill/118th-congress/house-bill/1202,"118th Congress (2023-2024)","REDI Act"
"H.R. 1201",https://www.congress.gov/bill/118th-congress/house-bill/1201,"118th Congress (2023-2024)","To amend title XIX of the Social Security Act to remove the exclusion from medical assistance under the Medicaid Program of items and services for patients in an institution for mental diseases, and for other purposes."
"H.R. 1200",https://www.congress.gov/bill/118th-congress/house-bill/1200,"118th Congress (2023-2024)","National Right-to-Work Act"
"H.R. 1199",https://www.congress.gov/bill/118th-congress/house-bill/1199,"118th Congress (2023-2024)","Facilitating Innovative Nuclear Diagnostics Act of 2023"
"H.R. 1198",https://www.congress.gov/bill/118th-congress/house-bill/1198,"118th Congress (2023-2024)","Understanding the True Cost of College Act of 2023"
"H.R. 1197",https://www.congress.gov/bill/118th-congress/house-bill/1197,"118th Congress (2023-2024)","Protecting International Pipelines for Energy Security Act"
"H.R. 1196",https://www.congress.gov/bill/118th-congress/house-bill/1196,"118th Congress (2023-2024)","Don Young Restoration Grants for Coastlines and Fisheries Act of 2023"
"H.R. 1195",https://www.congress.gov/bill/118th-congress/house-bill/1195,"118th Congress (2023-2024)","Bolstering Northeast Heating Oil and Gasoline Reserves Act of 2023"
"H.R. 1194",https://www.congress.gov/bill/118th-congress/house-bill/1194,"118th Congress (2023-2024)","Fighting Presidential Budget Waste Act"
"H.R. 1193",https://www.congress.gov/bill/118th-congress/house-bill/1193,"118th Congress (2023-2024)","Domestic Preferences for Building America Act"
"H.R. 1192",https://www.congress.gov/bill/118th-congress/house-bill/1192,"118th Congress (2023-2024)","First Responders Aerial Act of 2023"
"H.R. 1191",https://www.congress.gov/bill/118th-congress/house-bill/1191,"118th Congress (2023-2024)","Correcting Guam’s History in the PACT Act"
"H.R. 1190",https://www.congress.gov/bill/118th-congress/house-bill/1190,"118th Congress (2023-2024)","Disclosing Foreign Influence in Lobbying Act"
"H.R. 1189",https://www.congress.gov/bill/118th-congress/house-bill/1189,"118th Congress (2023-2024)","Undersea Cable Control Act"
"H.R. 1188",https://www.congress.gov/bill/118th-congress/house-bill/1188,"118th Congress (2023-2024)","Military Consumer Protection Task Force Act of 2023"
"H.R. 1187",https://www.congress.gov/bill/118th-congress/house-bill/1187,"118th Congress (2023-2024)","Civil Aviation Security and Safety Act of 2023"
"H.R. 1186",https://www.congress.gov/bill/118th-congress/house-bill/1186,"118th Congress (2023-2024)","To amend the Department of State Authorities Act, Fiscal Year 2017 to modify the biannual report on overseas capital construction projects."
"H.R. 1185",https://www.congress.gov/bill/118th-congress/house-bill/1185,"118th Congress (2023-2024)","Make Education Local Act of 2023"
"H.R. 1184",https://www.congress.gov/bill/118th-congress/house-bill/1184,"118th Congress (2023-2024)","Healthy Dog Importation Act"
"H.R. 1183",https://www.congress.gov/bill/118th-congress/house-bill/1183,"118th Congress (2023-2024)","Asylum Reform and Border Protection Act of 2023"
"H.R. 1182",https://www.congress.gov/bill/118th-congress/house-bill/1182,"118th Congress (2023-2024)","Veterans Serving Veterans Act of 2023"
"H.R. 1181",https://www.congress.gov/bill/118th-congress/house-bill/1181,"118th Congress (2023-2024)","To amend the Federal Water Pollution Control Act with respect to permitting terms, and for other purposes."
"H.R. 1180",https://www.congress.gov/bill/118th-congress/house-bill/1180,"118th Congress (2023-2024)","Billion Dollar Boondoggle Act of 2023"
"H.R. 1179",https://www.congress.gov/bill/118th-congress/house-bill/1179,"118th Congress (2023-2024)","Preventing Crimes Against Veterans Act of 2023"
"H.R. 1178",https://www.congress.gov/bill/118th-congress/house-bill/1178,"118th Congress (2023-2024)","To amend the Internal Revenue Code of 1986 to exclude gain from the sale or exchange of the entire interest in a wholly-owned rural incumbent local exchange carrier, and for other purposes."
"H.R. 1177",https://www.congress.gov/bill/118th-congress/house-bill/1177,"118th Congress (2023-2024)","Financial Freedom Act of 2023"
"H.R. 1176",https://www.congress.gov/bill/118th-congress/house-bill/1176,"118th Congress (2023-2024)","Taiwan International Solidarity Act"
"H.R. 1175",https://www.congress.gov/bill/118th-congress/house-bill/1175,"118th Congress (2023-2024)","To redesignate the Federal building located at 935 Pennsylvania Avenue Northwest in the District of Columbia as the ""Federal Bureau of Investigation Building""."
"H.R. 1174",https://www.congress.gov/bill/118th-congress/house-bill/1174,"118th Congress (2023-2024)","To award a Congressional Gold Medal to Dr. Norman Christopher Francis, in recognition of his contributions to the United States through his lifelong dedication to education, justice, and public service."
"H.R. 1173",https://www.congress.gov/bill/118th-congress/house-bill/1173,"118th Congress (2023-2024)","Patients’ Right to Know Their Medication Act of 2023"
